,date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
44817,2020-07-19,111875,0,98436,8892,0,0,316,,155,8,,4547,0.0,加拿大
44818,2020-07-20,112168,0,98564,8896,0,0,293,,128,4,,4708,0.0,加拿大
44819,2020-07-21,112938,0,98975,8902,0,0,770,,411,6,,5061,0.0,加拿大
44820,2020-07-22,113473,0,99249,8908,0,0,535,,274,6,,5316,0.0,加拿大
44821,2020-07-23,113957,0,99589,8915,0,0,484,,340,7,,5453,0.0,加拿大
44822,2020-07-24,114484,0,99937,8919,0,0,527,,348,4,,5628,0.0,加拿大
44823,2020-07-25,115375,0,100628,8927,0,0,891,,691,8,,5820,0.0,加拿大
44824,2020-07-26,115470,0,100765,8929,0,0,95,,137,2,,5776,0.0,加拿大
44825,2020-07-27,115789,0,100969,8934,0,0,319,,204,5,,5886,0.0,加拿大
44826,2020-07-28,116471,0,101447,8945,0,0,682,,478,11,,6079,0.0,加拿大
44827,2020-07-29,116908,0,101686,8957,0,0,437,,239,12,,6265,0.0,加拿大
44828,2020-07-30,117357,0,101992,8962,0,0,449,,306,5,,6403,0.0,加拿大
44829,2020-07-31,117680,0,102345,8974,0,0,323,,353,12,,6361,0.0,加拿大
44830,2020-08-01,118315,0,102996,8980,0,0,635,,651,6,,6339,0.0,加拿大
44831,2020-08-02,118523,0,103073,8986,0,0,208,,77,6,,6464,0.0,加拿大
44832,2020-08-03,118768,0,103201,8990,0,0,245,,128,4,,6577,0.0,加拿大
44833,2020-08-04,118973,0,103284,8995,0,0,205,,83,5,,6694,0.0,加拿大
44834,2020-08-05,119659,0,104058,9005,0,0,686,,774,10,,6596,0.0,加拿大
44835,2020-08-06,120033,0,104377,9010,0,0,374,,319,5,,6646,0.0,加拿大
44836,2020-08-07,120387,0,104678,9013,0,0,354,,301,3,,6696,0.0,加拿大
44837,2020-08-08,120903,0,105128,9017,0,0,516,,450,4,,6758,0.0,加拿大
44838,2020-08-09,121148,0,105263,9024,0,0,245,,135,7,,6861,0.0,加拿大
44839,2020-08-10,121406,0,105422,9028,0,0,258,,159,4,,6956,0.0,加拿大
44840,2020-08-11,122068,0,108118,9034,0,0,662,,2696,6,,4916,0.0,加拿大
44841,2020-08-12,122389,0,108468,9038,0,0,321,,350,4,,4883,0.0,加拿大
44842,2020-08-13,122812,0,108863,9053,0,0,423,,395,15,,4896,0.0,加拿大
44843,2020-08-14,123192,0,109260,9063,0,0,380,,397,10,,4869,0.0,加拿大
44844,2020-08-15,123630,0,109657,9068,0,0,438,,397,5,,4905,0.0,加拿大
44845,2020-08-16,123825,0,109933,9072,0,0,195,,276,4,,4820,0.0,加拿大
44846,2020-08-17,124034,0,110278,9074,0,0,209,,345,2,,4682,0.0,加拿大
44847,2020-08-18,124813,0,110816,9080,0,0,779,,538,6,,4917,0.0,加拿大
44848,2020-08-19,125084,0,111092,9090,0,0,271,,276,10,,4902,0.0,加拿大
44849,2020-08-20,125408,0,111559,9095,0,0,324,,467,5,,4754,0.0,加拿大
44850,2020-08-21,125625,0,111811,9097,0,0,217,,252,2,,4717,0.0,加拿大
44851,2020-08-22,126350,0,112423,9110,0,0,725,,612,13,,4817,0.0,加拿大
44852,2020-08-23,126560,0,112621,9117,0,0,210,,198,7,,4822,0.0,加拿大
44853,2020-08-24,126817,0,112836,9119,0,0,257,,215,2,,4862,0.0,加拿大
44854,2020-08-25,127617,0,113476,9129,0,0,800,,640,10,,5012,0.0,加拿大
44855,2020-08-26,127933,0,113864,9136,0,0,316,,388,7,,4933,0.0,加拿大
44856,2020-08-27,128415,0,114266,9141,0,0,482,,402,5,,5008,0.0,加拿大
44857,2020-08-28,128858,0,114619,9148,0,0,443,,353,7,,5091,0.0,加拿大
44858,2020-08-29,129342,0,115029,9155,0,0,484,,410,7,,5158,0.0,加拿大
44859,2020-08-30,129639,0,115294,9161,0,0,297,,265,6,,5184,0.0,加拿大
44860,2020-08-31,129893,0,115460,9164,0,0,254,,166,3,,5269,0.0,加拿大
44861,2020-09-01,130939,0,116021,9173,0,0,1046,,561,9,,5745,0.0,加拿大
44862,2020-09-02,131422,0,116432,9179,0,0,483,,411,6,,5811,0.0,加拿大
44863,2020-09-03,131941,0,116866,9182,0,0,519,,434,3,,5893,0.0,加拿大
44864,2020-09-04,132527,0,117277,9189,0,0,586,,411,7,,6061,0.0,加拿大
44865,2020-09-05,133141,0,117755,9190,0,0,614,,478,1,,6196,0.0,加拿大
44866,2020-09-06,133511,0,117968,9192,0,0,370,,213,2,,6351,0.0,加拿大
44867,2020-09-07,133890,0,118192,9194,0,0,379,,224,2,,6504,0.0,加拿大
44868,2020-09-08,134321,0,118398,9196,0,0,431,,206,2,,6727,0.0,加拿大
44869,2020-09-09,135786,0,119457,9203,0,0,1465,,1059,7,,7126,0.0,加拿大
44870,2020-09-10,136334,0,120115,9205,0,0,548,,658,2,,7014,0.0,加拿大
44871,2020-09-11,137020,0,120897,9213,0,0,686,,782,8,,6910,0.0,加拿大
44872,2020-09-12,137676,0,121537,9214,0,0,656,,640,1,,6925,0.0,加拿大
44873,2020-09-13,138164,0,121944,9220,0,0,488,,407,6,,7000,0.0,加拿大
44874,2020-09-14,138787,0,122346,9221,0,0,623,,402,1,,7220,0.0,加拿大
44875,2020-09-15,140098,0,123120,9229,0,0,1311,,774,8,,7749,0.0,加拿大
44876,2020-09-16,140993,0,123777,9239,0,0,895,,657,10,,7977,0.0,加拿大
44877,2020-09-17,141920,0,124412,9244,0,0,927,,635,5,,8264,0.0,加拿大
44878,2020-09-18,142879,0,124984,9249,0,0,959,,572,5,,8646,0.0,加拿大
44879,2020-09-19,144053,0,125654,9256,0,0,1174,,670,7,,9143,0.0,加拿大
44880,2020-09-20,144699,0,125984,9262,0,0,646,,330,6,,9453,0.0,加拿大
44881,2020-09-21,145750,0,126592,9267,0,0,1051,,608,5,,9891,0.0,加拿大
44882,2020-09-22,147744,0,127750,9282,0,0,1994,,1158,15,,10712,0.0,加拿大
44883,2020-09-23,148855,0,128890,9286,0,0,1111,,1140,4,,10679,0.0,加拿大
44884,2020-09-24,150056,0,129890,9294,0,0,1201,,1000,8,,10872,0.0,加拿大
44885,2020-09-25,151306,0,130769,9300,0,0,1250,,879,6,,11237,0.0,加拿大
44886,2020-09-26,152801,0,131757,9306,0,0,1495,,988,6,,11738,0.0,加拿大
44887,2020-09-27,153994,0,132412,9313,0,0,1193,,655,7,,12269,0.0,加拿大
44888,2020-09-28,155428,0,133204,9318,0,0,1434,,792,5,,12906,0.0,加拿大
44889,2020-09-29,157747,0,134736,9331,0,0,2319,,1532,13,,13680,0.0,加拿大
44890,2020-09-30,159397,0,135995,9342,0,0,1650,,1259,11,,14060,0.0,加拿大
44891,2020-10-01,161107,0,137181,9346,0,0,1710,,1186,4,,14580,0.0,加拿大
44892,2020-10-02,163103,0,138631,9421,0,0,1996,,1450,75,,15051,0.0,加拿大
44893,2020-10-03,165201,0,139817,9476,0,0,2098,,1186,55,,15908,0.0,加拿大
44894,2020-10-04,166569,0,140897,9493,0,0,1368,,1080,17,,16179,0.0,加拿大
44895,2020-10-05,168644,0,142504,9533,0,0,2075,,1607,40,,16607,0.0,加拿大
44896,2020-10-06,171494,0,144652,9561,0,0,2850,,2148,28,,17281,0.0,加拿大
44897,2020-10-07,173936,0,146431,9582,0,0,2442,,1779,21,,17923,0.0,加拿大
44898,2020-10-08,175610,0,148105,9594,0,0,1674,,1674,12,,17911,0.0,加拿大
44899,2020-10-09,178084,0,150011,9609,0,0,2474,,1906,15,,18464,0.0,加拿大
44900,2020-10-10,180625,0,152046,9638,0,0,2541,,2035,29,,18941,0.0,加拿大
44901,2020-10-11,182767,0,153857,9661,0,0,2142,,1811,23,,19249,0.0,加拿大
44902,2020-10-12,184403,0,155901,9666,0,0,1636,,2044,5,,18836,0.0,加拿大
44903,2020-10-13,185831,0,157209,9680,0,0,1428,,1308,14,,18942,0.0,加拿大
44904,2020-10-14,189489,0,160223,9707,0,0,3658,,3014,27,,19559,0.0,加拿大
44905,2020-10-15,192065,0,162065,9719,0,0,2576,,1842,12,,20281,0.0,加拿大
44906,2020-10-16,194524,0,164254,9759,0,0,2459,,2189,40,,20511,0.0,加拿大
44907,2020-10-17,196928,0,166313,9781,0,0,2404,,2059,22,,20834,0.0,加拿大
44908,2020-10-18,197164,0,166464,9782,0,0,236,,151,1,,20918,0.0,加拿大
44909,2020-10-19,200926,0,169871,9816,0,0,3762,,3407,34,,21239,0.0,加拿大
44910,2020-10-20,204283,0,172542,9834,0,0,3357,,2671,18,,21907,0.0,加拿大
44911,2020-10-21,206487,0,174644,9855,0,0,2204,,2102,21,,21988,0.0,加拿大
44912,2020-10-22,209184,0,171403,9883,0,0,2697,,-3241,28,,27898,0.0,加拿大
44913,2020-10-23,211891,0,178525,9916,0,0,2707,,7122,33,,23450,0.0,加拿大
44914,2020-10-24,214693,0,180626,9940,0,0,2802,,2101,24,,24127,0.0,加拿大
44915,2020-10-25,216993,0,182441,9972,0,0,2300,,1815,32,,24580,0.0,加拿大
44916,2020-10-26,219042,0,184298,9998,0,0,2049,,1857,26,,24746,0.0,加拿大
44917,2020-10-27,223084,0,187100,10026,0,0,4042,,2802,28,,25958,0.0,加拿大
44918,2020-10-28,225833,0,189488,10053,0,0,2749,,2388,27,,26292,0.0,加拿大
44919,2020-10-29,228492,0,191726,10084,0,0,2659,,2238,31,,26682,0.0,加拿大
44920,2020-10-30,231535,0,194145,10132,0,0,3043,,2419,48,,27258,0.0,加拿大
44921,2020-10-31,235125,0,196935,10163,0,0,3590,,2790,31,,28027,0.0,加拿大
44922,2020-11-01,237313,0,198952,10187,0,0,2188,,2017,24,,28174,0.0,加拿大
44923,2020-11-02,239649,0,200768,10230,0,0,2336,,1816,43,,28651,0.0,加拿大
44924,2020-11-03,243178,0,203128,10262,0,0,3529,,2360,32,,29788,0.0,加拿大
44925,2020-11-04,247916,0,206691,10334,0,0,4738,,3563,72,,30891,0.0,加拿大
44926,2020-11-05,251213,0,209205,10390,0,0,3297,,2514,56,,31618,0.0,加拿大
44927,2020-11-06,254353,0,211203,10441,0,0,3140,,1998,51,,32709,0.0,加拿大
44928,2020-11-07,258874,0,214441,10493,0,0,4521,,3238,52,,33940,0.0,加拿大
44929,2020-11-08,263220,0,216338,10547,0,0,4346,,1897,54,,36335,0.0,加拿大
44930,2020-11-09,267163,0,218279,10575,0,0,3943,,1941,28,,38309,0.0,加拿大
44931,2020-11-10,272034,0,221758,10620,0,0,4871,,3479,45,,39656,0.0,加拿大
44932,2020-11-11,276479,0,224912,10693,0,0,4445,,3154,73,,40874,0.0,加拿大
44933,2020-11-12,280462,0,226826,10748,0,0,3983,,1914,55,,42888,0.0,加拿大
44934,2020-11-13,285936,0,230429,10828,0,0,5474,,3603,80,,44679,0.0,加拿大
44935,2020-11-14,290705,0,234404,10885,0,0,4769,,3975,57,,45416,0.0,加拿大
44936,2020-11-15,295131,0,236870,10947,0,0,4426,,2466,62,,47314,0.0,加拿大
44937,2020-11-16,299422,0,240434,11001,0,0,4291,,3564,54,,47987,0.0,加拿大
44938,2020-11-17,305449,0,244699,11075,0,0,6027,,4265,74,,49675,0.0,加拿大
44939,2020-11-18,309877,0,248859,11136,0,0,4428,,4160,61,,49882,0.0,加拿大
44940,2020-11-19,314385,0,253089,11238,0,0,4508,,4230,102,,50058,0.0,加拿大
44941,2020-11-20,319175,0,257310,11314,0,0,4790,,4221,76,,50551,0.0,加拿大
44942,2020-11-21,324152,0,261754,11385,0,0,4977,,4444,71,,51013,0.0,加拿大
44943,2020-11-22,329084,0,265568,11455,0,0,4932,,3814,70,,52061,0.0,加拿大
44944,2020-11-23,333808,0,269137,11502,0,0,4724,,3569,47,,53169,0.0,加拿大
44945,2020-11-24,340731,0,274315,11570,0,0,6923,,5178,68,,54846,0.0,加拿大
44946,2020-11-25,346013,0,278191,11676,0,0,5282,,3876,106,,56146,0.0,加拿大
44947,2020-11-26,350971,0,281883,11733,0,0,4958,,3692,57,,57355,0.0,加拿大
44948,2020-11-27,357099,0,285995,11819,0,0,6128,,4112,86,,59285,0.0,加拿大
44949,2020-11-28,363005,0,291607,11921,0,0,5906,,5612,102,,59477,0.0,加拿大
44950,2020-11-29,368678,0,295688,11995,0,0,5673,,4081,74,,60995,0.0,加拿大
44951,2020-11-30,374100,0,299302,12051,0,0,5422,,3614,56,,62747,0.0,加拿大
44952,2020-12-01,381557,0,304595,12147,0,0,7457,,5293,96,,64815,0.0,加拿大
44953,2020-12-02,387052,0,309557,12229,0,0,5495,,4962,82,,65266,0.0,加拿大
44954,2020-12-03,393506,0,314529,12342,0,0,6454,,4972,113,,66635,0.0,加拿大
44955,2020-12-04,400229,0,319591,12430,0,0,6723,,5062,88,,68208,0.0,加拿大
44956,2020-12-05,406189,0,325122,12523,0,0,5960,,5531,93,,68544,0.0,加拿大
44957,2020-12-06,412543,0,329983,12607,0,0,6354,,4861,84,,69953,0.0,加拿大
44958,2020-12-07,418914,0,334674,12688,0,0,6371,,4691,81,,71552,0.0,加拿大
44959,2020-12-08,426572,0,344034,12796,0,0,7658,,9360,108,,69742,0.0,加拿大
44960,2020-12-09,432743,0,349629,12887,0,0,6171,,5595,91,,70227,0.0,加拿大
44961,2020-12-10,439762,0,355885,13021,0,0,7019,,6256,134,,70856,0.0,加拿大
44962,2020-12-11,445828,0,361020,13130,0,0,6066,,5135,109,,71678,0.0,加拿大
44963,2020-12-12,452543,0,367837,13267,0,0,6715,,6817,137,,71439,0.0,加拿大
44964,2020-12-13,458527,0,373898,13367,0,0,5984,,6061,100,,71262,0.0,加拿大
44965,2020-12-14,464443,0,378653,13451,0,0,5916,,4755,84,,72339,0.0,加拿大
44966,2020-12-15,472820,0,385021,13570,0,0,8377,,6368,119,,74229,0.0,加拿大
44967,2020-12-16,479177,0,392039,13697,0,0,6357,,7018,127,,73441,0.0,加拿大
44968,2020-12-17,485767,0,397806,13829,0,0,6590,,5767,132,,74132,0.0,加拿大
44969,2020-12-18,492582,0,403667,13940,0,0,6815,,5861,111,,74975,0.0,加拿大
44970,2020-12-19,499282,0,410988,14055,0,0,6700,,7321,115,,74239,0.0,加拿大
44971,2020-12-20,506460,0,417368,14185,0,0,7178,,6380,130,,74907,0.0,加拿大
44972,2020-12-21,511748,0,422175,14245,0,0,5288,,4807,60,,75328,0.0,加拿大
44973,2020-12-22,520133,0,430031,14357,0,0,8385,,7856,112,,75745,0.0,加拿大
44974,2020-12-23,526591,0,438178,14459,0,0,6458,,8147,102,,73954,0.0,加拿大
44975,2020-12-24,532506,0,444166,14616,0,0,5915,,5988,157,,73724,0.0,加拿大
44976,2020-12-25,538183,0,448119,14745,0,0,5677,,3953,129,,75319,0.0,加拿大
44977,2020-12-26,540051,0,449904,14765,0,0,1868,,1785,20,,75382,0.0,加拿大
44978,2020-12-27,541541,0,451207,14774,0,0,1490,,1303,9,,75560,0.0,加拿大
44979,2020-12-28,550582,0,461134,14929,0,0,9041,,9927,155,,74519,0.0,加拿大
44980,2020-12-29,560618,0,473200,15169,0,0,10036,,12066,240,,72249,0.0,加拿大
44981,2020-12-30,569703,0,483718,15398,0,0,9085,,10518,229,,70587,0.0,加拿大
44982,2020-12-31,578266,0,491112,15523,0,0,8563,,7394,125,,71631,0.0,加拿大
44983,2021-01-01,584409,0,493638,15632,0,0,6143,,2526,109,,75139,0.0,加拿大
44984,2021-01-02,587251,0,495739,15668,0,0,2842,,2101,36,,75844,0.0,加拿大
44985,2021-01-03,591012,0,498148,15719,0,0,3761,,2409,51,,77145,0.0,加拿大
44986,2021-01-04,606078,0,510596,15880,0,0,15066,,12448,161,,79602,0.0,加拿大
44987,2021-01-05,617383,0,524448,16120,0,0,11305,,13852,240,,76815,0.0,加拿大
44988,2021-01-06,623554,0,530673,16286,0,0,6171,,6225,166,,76595,0.0,加拿大
44989,2021-01-07,631466,0,537024,16403,0,0,7912,,6351,117,,78039,0.0,加拿大
44990,2021-01-08,639693,0,544047,16595,0,0,8227,,7023,192,,79051,0.0,加拿大
44991,2021-01-09,649860,0,552907,16745,0,0,10167,,8860,150,,80208,0.0,加拿大
44992,2021-01-10,658563,0,559384,16881,0,0,8703,,6477,136,,82298,0.0,加拿大
44993,2021-01-11,664606,0,565049,16960,0,0,6043,,5665,79,,82597,0.0,加拿大
44994,2021-01-12,672931,0,575152,17096,0,0,8325,,10103,136,,80683,0.0,加拿大
44995,2021-01-13,679072,0,582822,17255,0,0,6141,,7670,159,,78995,0.0,加拿大
44996,2021-01-14,686211,0,591131,17404,0,0,7139,,8309,149,,77676,0.0,加拿大
44997,2021-01-15,694764,0,601043,17628,0,0,8553,,9912,224,,76093,0.0,加拿大
44998,2021-01-16,700538,0,608322,17743,0,0,5774,,7279,115,,74473,0.0,加拿大
44999,2021-01-17,707945,0,615545,17898,0,0,7407,,7223,155,,74502,0.0,加拿大
45000,2021-01-18,713181,0,621857,18024,0,0,5236,,6312,126,,73300,0.0,加拿大
45001,2021-01-19,719774,0,629858,18146,0,0,6593,,8001,122,,71770,0.0,加拿大
45002,2021-01-20,725445,0,638535,18327,0,0,5671,,8677,181,,68583,0.0,加拿大
45003,2021-01-21,731170,0,646180,18437,0,0,5725,,7645,110,,66553,0.0,加拿大
45004,2021-01-22,737316,0,653447,18564,0,0,6146,,7267,127,,65305,0.0,加拿大
45005,2021-01-23,742268,0,659185,18633,0,0,4952,,5738,69,,64450,0.0,加拿大
45006,2021-01-24,747362,0,663552,18691,0,0,5094,,4367,58,,65119,0.0,加拿大
45007,2021-01-25,752614,0,671701,18793,0,0,5252,,8149,102,,62120,0.0,加拿大
45008,2021-01-26,758148,0,678746,18919,0,0,5534,,7045,126,,60483,0.0,加拿大
45009,2021-01-27,762263,0,685948,19015,0,0,4115,,7202,96,,57300,0.0,加拿大
45010,2021-01-28,765865,0,690369,19060,0,0,3602,,4421,45,,56436,0.0,加拿大
45011,2021-01-29,771079,0,696484,19687,0,0,5214,,6115,627,,54908,0.0,加拿大
45012,2021-01-30,775515,0,702099,19824,0,0,4436,,5615,137,,53592,0.0,加拿大
45013,2021-01-31,778772,0,706285,19926,0,0,3257,,4186,102,,52561,0.0,加拿大
45014,2021-02-01,782983,0,711321,20019,0,0,4211,,5036,93,,51643,0.0,加拿大
45015,2021-02-02,788527,0,718742,20169,0,0,5544,,7421,150,,49616,0.0,加拿大
45016,2021-02-03,791133,0,722002,20242,0,0,2606,,3260,73,,48889,0.0,加拿大
45017,2021-02-04,794412,0,726258,20361,0,0,3279,,4256,119,,47793,0.0,加拿大
45018,2021-02-05,798394,0,729768,20486,0,0,3982,,3510,125,,48140,0.0,加拿大
45019,2021-02-06,802530,0,726095,20607,0,0,4136,,-3673,121,,55828,0.0,加拿大
45020,2021-02-07,805794,0,729371,20700,0,0,3264,,3276,93,,55723,0.0,加拿大
45021,2021-02-08,809001,0,732688,20760,0,0,3207,,3317,60,,55553,0.0,加拿大
45022,2021-02-09,812804,0,752394,20830,0,0,3803,,19706,70,,39580,0.0,加拿大
45023,2021-02-10,815487,0,756588,20914,0,0,2683,,4194,84,,37985,0.0,加拿大
45024,2021-02-11,818755,0,760476,21007,0,0,3268,,3888,93,,37272,0.0,加拿大
45025,2021-02-12,822227,0,764320,21109,0,0,3472,,3844,102,,36798,0.0,加拿大
45026,2021-02-13,824611,0,767170,21168,0,0,2384,,2850,59,,36273,0.0,加拿大
45027,2021-02-14,828747,0,770153,21238,0,0,4136,,2983,70,,37356,0.0,加拿大
45028,2021-02-15,830613,0,772845,21277,0,0,1866,,2692,39,,36491,0.0,加拿大
45029,2021-02-16,832919,0,774703,21298,0,0,2306,,1858,21,,36918,0.0,加拿大
45030,2021-02-17,836594,0,782150,21395,0,0,3675,,7447,97,,33049,0.0,加拿大
45031,2021-02-18,839155,0,785508,21439,0,0,2561,,3358,44,,32208,0.0,加拿大
45032,2021-02-19,842590,0,789108,21509,0,0,3435,,3600,70,,31973,0.0,加拿大
45033,2021-02-20,846083,0,792839,21590,0,0,3493,,3731,81,,31654,0.0,加拿大
45034,2021-02-21,848330,0,795451,21631,0,0,2247,,2612,41,,31248,0.0,加拿大
45035,2021-02-22,851086,0,798425,21681,0,0,2756,,2974,50,,30980,0.0,加拿大
45036,2021-02-23,854190,0,801678,21720,0,0,3104,,3253,39,,30792,0.0,加拿大
45037,2021-02-24,857403,0,805434,21761,0,0,3213,,3756,41,,30208,0.0,加拿大
45038,2021-02-25,860711,0,808739,21818,0,0,3308,,3305,57,,30154,0.0,加拿大
45039,2021-02-26,863916,0,811816,21873,0,0,3205,,3077,55,,30227,0.0,加拿大
45040,2021-02-27,866667,0,814559,21915,0,0,2751,,2743,42,,30193,0.0,加拿大
45041,2021-02-28,869347,0,816972,21961,0,0,2680,,2413,46,,30414,0.0,加拿大
45042,2021-03-01,871694,0,819420,21990,0,0,2347,,2448,29,,30284,0.0,加拿大
45043,2021-03-02,875388,0,823249,22014,0,0,3694,,3829,24,,30125,0.0,加拿大
45044,2021-03-03,878394,0,826524,22051,0,0,3006,,3275,37,,29819,0.0,加拿大
45045,2021-03-04,880835,0,829287,22105,0,0,2441,,2763,54,,29443,0.0,加拿大
45046,2021-03-05,883815,0,832084,22152,0,0,2980,,2797,47,,29579,0.0,加拿大
45047,2021-03-06,886782,0,834868,22183,0,0,2967,,2784,31,,29731,0.0,加拿大
45048,2021-03-07,889551,0,837730,22212,0,0,2769,,2862,29,,29609,0.0,加拿大
45049,2021-03-08,892199,0,839824,22234,0,0,2648,,2094,22,,30141,0.0,加拿大
45050,2021-03-09,896637,0,844275,22274,0,0,4438,,4451,40,,30088,0.0,加拿大
45051,2021-03-10,899175,0,846931,22302,0,0,2538,,2656,28,,29942,0.0,加拿大
45052,2021-03-11,902234,0,849784,22330,0,0,3059,,2853,28,,30120,0.0,加拿大
45053,2021-03-12,905339,0,852439,22367,0,0,3105,,2655,37,,30533,0.0,加拿大
45054,2021-03-13,909368,0,856274,22403,0,0,4029,,3835,36,,30691,0.0,加拿大
45055,2021-03-14,912409,0,858742,22429,0,0,3041,,2468,26,,31238,0.0,加拿大
45056,2021-03-15,915010,0,861145,22468,0,0,2601,,2403,39,,31397,0.0,加拿大
45057,2021-03-16,918761,0,865070,22491,0,0,3751,,3925,23,,31200,0.0,加拿大
45058,2021-03-17,921770,0,868050,22513,0,0,3009,,2980,22,,31207,0.0,加拿大
45059,2021-03-18,925193,0,871138,22553,0,0,3423,,3088,40,,31502,0.0,加拿大
45060,2021-03-19,928892,0,874079,22581,0,0,3699,,2941,28,,32232,0.0,加拿大
45061,2021-03-20,933107,0,877359,22608,0,0,4215,,3280,27,,33140,0.0,加拿大
45062,2021-03-21,936538,0,880006,22641,0,0,3431,,2647,33,,33891,0.0,加拿大
45063,2021-03-22,939589,0,882432,22672,0,0,3051,,2426,31,,34485,0.0,加拿大
45064,2021-03-23,944367,0,886600,22702,0,0,4778,,4168,30,,35065,0.0,加拿大
45065,2021-03-24,947489,0,889247,22715,0,0,3122,,2647,13,,35527,0.0,加拿大
45066,2021-03-25,952006,0,892675,22749,0,0,4517,,3428,34,,36582,0.0,加拿大
45067,2021-03-26,958119,0,896163,22783,0,0,6113,,3488,34,,39173,0.0,加拿大
45068,2021-03-27,963337,0,899717,22822,0,0,5218,,3554,39,,40798,0.0,加拿大
45069,2021-03-28,966644,0,902562,22836,0,0,3307,,2845,14,,41246,0.0,加拿大
45070,2021-03-29,970644,0,905416,22858,0,0,4000,,2854,22,,42370,0.0,加拿大
45071,2021-03-30,977878,0,910109,22885,0,0,7234,,4693,27,,44884,0.0,加拿大
45072,2021-03-31,980080,0,911958,22892,0,0,2202,,1849,7,,45230,0.0,加拿大
45073,2021-04-02,994549,0,922632,22998,0,0,14469,,10674,106,,48919,0.0,加拿大
45074,2020-02-08,3,0,0,0,0,0,3,0.0,0,0,,3,,印度
45075,2020-02-28,3,0,3,0,0,0,0,0.0,3,0,,0,0.0,印度
45076,2020-03-02,5,0,3,0,0,0,2,0.0,0,0,,2,0.0,印度
45077,2020-03-03,11,0,3,0,0,0,6,0.0,0,0,0.0,8,0.0,印度
45078,2020-03-04,29,0,3,0,0,0,18,0.0,0,0,0.0,26,0.0,印度
45079,2020-03-05,30,0,3,0,0,0,1,0.0,0,0,0.0,27,0.0,印度
45080,2020-03-07,34,0,3,0,0,0,4,0.0,0,0,0.0,31,0.0,印度
45081,2020-03-08,42,0,3,0,0,0,8,0.0,0,0,0.0,39,0.0,印度
45082,2020-03-09,47,0,3,0,0,0,5,0.0,0,0,0.0,44,0.0,印度
45083,2020-03-10,61,0,3,0,0,0,14,0.0,0,0,0.0,58,0.0,印度
45084,2020-03-11,63,0,3,0,0,0,2,0.0,0,0,0.0,60,0.0,印度
45085,2020-03-12,74,0,3,1,0,0,11,0.0,0,1,0.0,70,0.0,印度
45086,2020-03-13,81,0,3,1,0,0,7,0.0,0,0,0.0,77,0.0,印度
45087,2020-03-14,84,0,9,2,0,0,3,0.0,6,1,0.0,73,0.0,印度
45088,2020-03-15,110,0,13,2,0,0,26,0.0,4,0,0.0,95,0.0,印度
45089,2020-03-16,117,0,13,2,0,0,7,0.0,0,0,0.0,102,0.0,印度
45090,2020-03-17,137,0,14,3,0,0,20,0.0,1,1,0.0,120,0.0,印度
45091,2020-03-18,151,0,14,3,0,0,14,0.0,0,0,0.0,134,0.0,印度
45092,2020-03-19,173,0,14,4,0,0,22,0.0,0,1,0.0,155,0.0,印度
45093,2020-03-20,223,0,14,4,0,0,50,0.0,0,0,0.0,205,0.0,印度
45094,2020-03-21,315,0,22,4,0,0,92,0.0,8,0,0.0,289,0.0,印度
45095,2020-03-22,396,0,23,7,0,0,81,0.0,1,3,0.0,366,0.0,印度
45096,2020-03-23,471,0,34,9,0,0,75,0.0,11,2,0.0,428,0.0,印度
45097,2020-03-24,536,0,40,9,0,0,65,0.0,6,0,0.0,487,0.0,印度
45098,2020-03-25,606,0,42,10,0,0,70,0.0,2,1,0.0,554,0.0,印度
45099,2020-03-26,694,0,44,16,0,0,88,0.0,2,6,0.0,634,0.0,印度
45100,2020-03-27,775,0,71,20,0,0,81,0.0,27,4,0.0,684,0.0,印度
45101,2020-03-28,918,0,80,20,0,0,143,0.0,9,0,0.0,818,0.0,印度
45102,2020-03-29,1024,0,95,27,0,0,106,0.0,15,7,0.0,902,0.0,印度
45103,2020-03-30,1251,0,102,32,0,0,227,0.0,7,5,0.0,1117,0.0,印度
45104,2020-03-31,1397,0,124,35,0,0,146,0.0,22,3,0.0,1238,0.0,印度
45105,2020-04-01,1834,0,144,41,0,0,437,0.0,20,6,0.0,1649,0.0,印度
45106,2020-04-02,2069,0,156,53,0,0,235,0.0,12,12,0.0,1860,0.0,印度
45107,2020-04-03,2567,0,192,72,0,0,498,0.0,36,19,0.0,2303,0.0,印度
45108,2020-04-04,2902,0,213,77,0,0,335,0.0,21,5,0.0,2612,0.0,印度
45109,2020-04-05,3588,0,229,99,0,0,686,0.0,16,22,0.0,3260,0.0,印度
45110,2020-04-06,4281,0,319,111,0,0,693,0.0,90,12,0.0,3851,0.0,印度
45111,2020-04-07,4908,0,382,137,0,0,627,0.0,63,26,0.0,4389,0.0,印度
45112,2020-04-08,5480,0,468,160,0,0,572,0.0,86,23,0.0,4852,0.0,印度
45113,2020-04-09,6725,0,620,226,0,0,1245,0.0,152,66,0.0,5879,0.0,印度
45114,2020-04-10,6771,0,635,228,0,0,46,0.0,15,2,0.0,5908,0.0,印度
45115,2020-04-11,7600,0,716,249,0,0,829,0.0,81,21,0.0,6635,0.0,印度
45116,2020-04-12,8504,0,765,289,0,0,904,0.0,49,40,0.0,7450,0.0,印度
